search_content,search_engine,page,link_of_news,title,timestamp,media_name
JIO Merger,Google,1,./read/CBMi7gFBVV95cUxOS2Y1bXJOaWlYUmVQS0gwbGk3WF9KcVpWczV5SDE4czNhVW5VTmpyYWtKTU1VV0Y5MUtxaG9NZk1hTktXTGZOZ29pSExlQjIxWk91aGFOSzFhV05LTTNFTEtsRnJNTUpjU3ZnQXhZM0RBMGFyZW1aVURtZW0wZ0REcE1rdWpLaDBVN3puTWotVjAyUHBYRk54ODJITHRJRlZnemlPdDhsb1dYakhMR1JlMnc0bDZrYUVlWWo0WmVRQXVRbDktcTRRVl9sNUpWZ3Y0dXVibUR5cXZGSkJaTzdoTGlXM3owSTVmbTRCNEhR0gHzAUFVX3lxTE12d0phNDdKVzJORngtT3otQzJ4S3NYQkxOalNsLXBySGNRMU1UbWZWcmZZT0dXOXJZX3lMdTFTbG9feHNzcnVVdzZFeWxRbnFlSmJkbDhQaEp4OGFNWmhIX3laMnhDWG44NDRKeW5nZ1JLQUk5RWVqcV9iVUl5cHZENnBfNTRRWWVla0dPQkxlTjliaDhqVG8zM1BrcXNOQW1wSDNlVDBPNjFJU3Q4bHZ5QU1wS1JyZkVjVXRBX2IzazVSNTNZb3Jyc2lnUDdYQXBKYTdPa21IRTBqZkZvRUJ6WkhTVGFOUWx2Sy04aDZ2aXM3UQ?hl=en-IN&gl=IN&ceid=IN%3Aen,"Jio Star website goes live ahead of Jio, Disney+ Hostar merger, ends Jio Hotstar domain discussion",2024-11-12T08:00:00Z,India TV News
JIO Merger,Google,1,./read/CBMiigJBVV95cUxQWEk5S0I0RFN5Y2RiQ3A5aFh5WkRMdi1hVi1zMFpFZ1dBODJSSVVhNnNQSEJqcnBOanBNX1pSV2FSU01ITTlZV3pjT2lybGwyNlZuQkhoOUVOVXlITVVOMUdEVHNPYjhLQTc0cEowb2J0YjA3djJzWkhyS3FwNmVZcXVLM3hBVUN2R1l2QWhJcTlQTzN0bEhQaGZZZjE5NDhZenE4RDJHWkw2Sm44ODgxeVVOTWZGZGthMkVTQnU5QzcwLWZSam91OHdZMWdUOUN0TGV6N08tNVdSenE1SW9Qb3IyUG94Rnc0cGZiVm9yblBnSXJkaXBDR3FKU1BmQkdFMFNxdVI4WS1XZ9IBjwJBVV95cUxQbzFjZ2VEZEtGckVCSXcxQURRdHEzQWdraXBCQzlqOTI1T1JUQmQ5SXprRXJla09hVWNzU282MFBxU0Z6b0IwMERwd0dTRlBLc2xOYWZtaGo3Q0hub3pvTEUxTnVRbzdpLWZJNDhMV1pXUFg3MXgtdC1pcGtIRkZzY3pnLTdyTHdRMnRUR3FXUWdfVU1rTTlYSmNCajF3bDNyTjFzdU1zQWZZWFl2SUFmcm5TYXI1UGFIdlFSaXZOUTlUd01vUzFiczJfdkc1T1RCN1N6THg0VWtpdnpua1dUTS1lU2hKT3RZZElUalRQdUVra0RvOW9LUXBrTW5zQU9ZeDJRc3B4TjdkUDRPNjNz?hl=en-IN&gl=IN&ceid=IN%3Aen,"Reliance, Disney finalise $8.5B merger of Indian assets; no clarity if JioCinema, Hotstar will merge into JioHotstar",2024-11-15T08:00:00Z,Hindustan Times
JIO Merger,Google,1,./read/CBMi8AFBVV95cUxNZVNOSUh5NUFGcmpNa05nSlFmckR4azJkbmV5S204ZDM0b3Fady14Q3B4WHA1ek1DRUJKekJZaEtiM3EtRVhYdHJ2VXplY2lvMnBuZnhWQm02STRsNnNxMGhyZ2R3RGwzdWxpWXdoWmtRbVpnc2M0RjdiRE9JbE1HaHB2MUV6UnctdzljRlVGa0VKZ3NpYV9xaXYxa3lTTm9OMDNZSDFybzVfcWxuUW9EdU5SbVphbzBRTThva1FGUzMyQjJHOVJvUFJncEhXVzBfa1hhd3VUeW81YzRQU1dTWmJhbmRYSE1DOHUtN2hwdlc?hl=en-IN&gl=IN&ceid=IN%3Aen,Reliance to retain Disney+ Hotstar as primary platform after JioCinema merger: Report,2024-10-23T07:00:00Z,Business Today
JIO Merger,Google,2,./read/CBMirAJBVV95cUxNc19pQjQ2alZzU1ZhRHZBb2F4dWVVMVpiazhFcFctRWdtNTBqVU94RGY4RHdBOXdKNTU1U3hyeUZJVnJXUi12NHNEc0JBMkt4Z3REcXl3QUNmMmRUaVBMd0s2Z2NDTUJmV3pQSXRIX0xZYkpRSS1pX3RGUzdOMktmWE5YdURDdTgzSEpNZTJWMTh5VUNjZGNjdFJDbTZ4djNTSDJKWDVSSmJnWlV6dXZ6Z1JkR21yZVliNURrLXBDN1FqX2UxM2VSMDN3QUxOS3dFUzVWRUxSQk03VUI1Rl93aWxuS2p5ZVk0alpfLWdpZTlPRWFRYkNsRTdkTzJKSjlIejVFTnVzUEk2eEdJa1lIRGZwd1lYXzVQY1l1Y1NZZXFzWjN6T2NKbUU5VXXSAbICQVVfeXFMT2tLZ1lST1Q2emVIbXczNDV2LWR1b1JmbXhNd1hsdmY4aHIxM0dTTjUwYzJIb3VaYWVYNU9Oc2VmWTUyWS12UkNvdnpvSW1XV0xWWHZBdFVHM0I5UkNidWVjdWxJQlFndXQ5S1YzR3FWQUZ4eVlLQXJGTV9Bb196UFNVOWFrRzZYczhDbjI3cTNQU0t2WmdaUTViQm85YW5zZWxCTDZSS1RhREROM2ZZckhZaVBGMTJyNEhvRTRGM1M5Y2Q3Ty1mV1BxRFk2YU0yQ1lqSG1wRmF4RU5tcDRTZmUxTnZzYTg0YWRPdnFLRUZ6c3NOaE9oR2luUTRqdjVSWFgzcmRDZV9obVlTOHFERmEtM1pVLS14NFdadExHZHVYVkJQNHpaZmhHbFNMejljWHN3?hl=en-IN&gl=IN&ceid=IN%3Aen,Reliance Jio and Disney Star merger complete: JioStar.com is the go-to website; this means a big ‘Not Int,2024-11-15T08:00:00Z,The Times of India
JIO Merger,Google,2,./read/CBMiwAJBVV95cUxNMzhTYWpTU09CeXQ3c05HUXV1WUJWdF9oWUtYQnVfNHZGaF9zOU52UjlPd1UyeUJ4SlJIb1BfbFR6Y3JiaFpPSEx4N0NkV2NWV3YxSWc5X3JXa1g4NEZRZ3ZNQTZaLUc5SmgxWTlpN1dIc05TVEhVb29WMGh3N1JkTlhsTjM5MnBTX1hzSTNRQmF2ai1aRGFKN3dJaWY3ckwzdE5Pc3NZVnVBNDNRbVFiM2dmZXVuTmlyS1BjUGpKaTV0eGY4dGFfMGR1TER6RnhDRVQ0bWRleGRtUGs2NEE2YVQ0cE0zVE9ZME9zM1ZYVDBNd2RJdzJURU5QVFBoU2xORmJZb2tzbmlKNFJYUWJnRTJFNmhRaU9EY2FPQm82QUNDUHRra1o0eEFQRUZZYTlPUGpmVnpZUVBoWW5LRkhqeNIBxgJBVV95cUxQMzk1eEpBM3pIdmIyX01ISEFzalNCdkJfRHJiWkkycTBNVE9SWXFfYWxPeUJrRzlTOWtkck4yZzFwYTRzWXZZQkV2MHhycWM0VkZ1ajllYVNENVFaWkRLNG9MR2JQSW5PRmtkR29Jc1FQOFlTYi1LVWpIcDNWaGVzcHhSYWpONHVIblF4ZlBiTElTQlRmUm1NZ3cyS3ZfNXdTMTRjYWVyWHZqSmhLMFYyUDdPd0hzNkh0TmxYNzZBWjFGbk96UUlDSDJxTktrbXBjX1FxcjVJMGJ1T25EVUhMNENPX29SVXpKTU1PQXg3RGZocElhR3lod2NsNDZ1Rzd6bExrZkRzVTNWelotblJwTDZ3NzNCTDdIMTUwLUZ5SFp1aDJDSWctNm5WLUxseGJ5NmlZb3UzV0duc2U0TmNyYndrVmtfUQ?hl=en-IN&gl=IN&ceid=IN%3Aen,Mukesh Ambani's gift to users after Jio-Disney merger as JioStar announces subscription plans starting at jus,2024-11-18T08:00:00Z,India.com
JIO Merger,Google,2,./read/CBMixAFBVV95cUxORWU2ZEZPYmdselhHQjJHTFlYbVlmZktSVjdqYzJXdXgxZl9iLXhzYjR0NzRLLVJYT0dKMC1zbE9pWXlFdWVacUFfMElHSlRsMnF2RVBxbGtvSFFraU5MZVB3YWlQdldKWEFaSk5IOGwzQ3Z1N1ZRWFNybTQtQzdlNFZtYWFoYXpiaFE2Z1FzbERDUTJ3LVl4OE1VTFM1dWZVZ1cyOGZuY1pOaVFqUnAwT1BtMFNwdF9sa2pqZDRFRGt2QmJ60gHLAUFVX3lxTFBzZVJLaEtZRm1vaTRWY0ozMzAyQW9xaG9zd2owTGtZR1BVVHQ2OEQzSjZCOXF5azBLcm9JbGlkRi16eGtlOHRad0Q3cWs0UXdwMk1xS3F3bXFuYUJ2RXdUMjRfYmdGTUNONl90aTJXVTFvSEVXNkttVjBWY0M5RGUxSk8xNFNPdS13SGg2V3VYNUxqTHpEYTdOOV9kakRTdG9kQ2FfZzUyVUFieWJ4Mmg4WDgtOWZlQVJOT3FhWWxqNEtDMzN4TGFRNzd3?hl=en-IN&gl=IN&ceid=IN%3Aen,"Jio Cinema to merge with Disney+ Hotstar: What will happen to movies, shows and IPL streaming",2024-10-20T07:00:00Z,Digit
JIO Merger,Google,2,./read/CBMijAFBVV95cUxPeFAyWV9wdDVqaEEyYTFaWkYtWEI2d3V2TUwtdGdzQ1hKU3dCOWFnS0dQdWpoZ21aY0tNV3p6eGhsbFptWmhOaFJFNXFFQnZzTmVCNGtvaGlxVEF3eVJ1dExpakk2YUM0M0FLYzNLWU1lbGZqV1Q2d2JldWlsajBNd3J3d3lQREx3dGFhedIBkgFBVV95cUxNaEh1QUYyVHJQUHBGcXFNcl9QTHVFbExXdnRxUUJ5aGFWSUdGaGQxZURPdHFJQ3NfcVg4TmNQMUYzYlpBcmwtTDZ5azRMdllxN1E4ZjVlQ2dqeVV3M1ptaWV6NmthRTFBcnM3M3lwT1ppd0lNQWlramw5Qi1ZSmswcV8tQ0JJbFhUazdVamUzVDNhQQ?hl=en-IN&gl=IN&ceid=IN%3Aen,Reliance-Disney Merger: What’s Happening Behind the Scenes?,2024-11-07T08:00:00Z,Inc42 Media
JIO Merger,Google,2,./read/CBMi1wFBVV95cUxPTjd0SU1ySXhVVzdvc3Y4MUZibzVjenRIdzRaSlBJRFRsaVNzTDVrZ3pUNGlvQ0phRHhVcFFVMVpYbXdyb0kyLWduX05EaF80SGVFQkdhVU5oWjVSRUJicElNUHlIaUR6VGZYVUlkSGNyOUlWQWR1dlBnRVdyblJFXzJNYWliSi00S2ZOMXdpclNNTzRXNWtiNzZkcksyYWtwdVJMTE9Rc1lYMkpZNjF3RHFxOUFCNEhJcy1FRFU0YXh1T0J6SDdjS3Q4VW0wS1RsX1o0QThSZ9IB3AFBVV95cUxOekQzTXRNaEZVV3dqV1FXX1F5U09lNnp2VEx0bGpKTkpBX0pFbFdwT0g1aGpJRF9lcUdTdVg2ZlRQc0NRTk94REE4SS0zQTJkdUxjOHAyTlVuWUY3bUZjaThvRFROMzhfOWV3ODVaYXVtblBhUlRtb0NPal9YN0hadzAyaFNSNTFOU25HdmxCa1dDZDZyTWtfY0FpazliTU0xUkhZSFA4LUNsbmV4TXUtUlQteE05djhkMDctWHlLNzlRM0JTVEpBZ2ljSGNGY0F2cU9jMWdhUXRTZGdM?hl=en-IN&gl=IN&ceid=IN%3Aen,Jio Mere Lal: Meet the secret superstar who outsmarted Reliance and secured JioHotstar.com,2024-10-24T07:00:00Z,India Today
JIO Merger,Google,2,./read/CBMiygFBVV95cUxPbGJSZ3BqamtsbFFGTnpTYkVOYzJka1BuUXQyTVA2Q281Z0FpSkxJRFctcFN5WEZ2WVZuRllTNV9hN1VTM2tDR2xDVjJtandETThDUjduX0REMDQ2Q0lhaHMzb2oxVnVKR1RJbkFLNHlsZk1Rck5hQ1Y0V043Wl92dHdQeGRVZ2ZWVlVmcldkUlpONUFfSXJwNFNWbVJ5N1FSRk84N2t1VjVUYmJOVl90dzRfdUtFUDhJM0RsY2FMZ1NJa2JWVlhya3h30gHPAUFVX3lxTE1Bc29SS2dVRllIZGJzazc0Rmw2UENRbFU5Z29OemNIOC1wUFB0V2Y5T0JFNVJNa1JKWFNWX0RFeFUtNjgzeEUzX3lNLTBwbmwwR2dkR1Y3c3IwSXBMUTBfZEZpZm5tTk1Hd2dOZnNpYmpJdHg5WGZPLVR6bnNnc1dlejBlajY0TEh4VTFJZWZyWnd6THNFcDFCZjBsQmdORExVN3JQSGRnSzFJZnlzVHlLaTJ2dG5mOEloRkVxM203cDlPdEVyTngtVHJ1TXh5QQ?hl=en-IN&gl=IN&ceid=IN%3Aen,Reliance-Disney merger: JioStar website goes live amid JioHotstar domain saga,2024-11-12T08:00:00Z,Mint
JIO Merger,Google,2,./read/CBMivwFBVV95cUxNYUM5djdabUExT0JVNllSQmVhc3FDZE5UdzB6dXg3d1pfZ2JvXy1LTjd1TlJMbmtlZG96azI0aWVJNWlNeGE0T3BFSXVTc0pPUUxkWHZRdm80OWhhQXg1Y1NrSGY1a09TTUhzbjZrenFfeTFpamVsVURyUTMtM3drRlFEeVhsamxwcXdneHBKT255X0lsR1BueGFpWG41NVNhODNuWnlKLTFTUzFjVXpnVU5kNlFsUVFVcWVkbmFvZ9IBxgFBVV95cUxQRUVSOG94M0pUcUdkU29PcGhDN2RtTWs1a0ZFLWl2bWxqamtIUjFXOFBIQVZ4MFo1dHBqMGJkSTJmVkxxbktQdkx1am1WUGxvODczLWZQRkpxcGlwV0NuS21DUGN5REVNaGJ2NGZZZ3hSeFhiSnAwUFZIZnZXMWxJcnpHSk1SeVNmRWE4OXJSWUhtWDU3MnJ5MmtrWlB6bm9LVGY0S3pOV2ZNVWpRdlFuMmNVWXE3NjBrYkdsT0trUEJRTFNLeVE?hl=en-IN&gl=IN&ceid=IN%3Aen,Reliance Jio & Disney star complete merger to create $8.5-bn JV,2024-11-15T08:00:00Z,BusinessLine
JIO Merger,Google,2,./read/CBMi7gFBVV95cUxOS2Y1bXJOaWlYUmVQS0gwbGk3WF9KcVpWczV5SDE4czNhVW5VTmpyYWtKTU1VV0Y5MUtxaG9NZk1hTktXTGZOZ29pSExlQjIxWk91aGFOSzFhV05LTTNFTEtsRnJNTUpjU3ZnQXhZM0RBMGFyZW1aVURtZW0wZ0REcE1rdWpLaDBVN3puTWotVjAyUHBYRk54ODJITHRJRlZnemlPdDhsb1dYakhMR1JlMnc0bDZrYUVlWWo0WmVRQXVRbDktcTRRVl9sNUpWZ3Y0dXVibUR5cXZGSkJaTzdoTGlXM3owSTVmbTRCNEhR0gHzAUFVX3lxTE12d0phNDdKVzJORngtT3otQzJ4S3NYQkxOalNsLXBySGNRMU1UbWZWcmZZT0dXOXJZX3lMdTFTbG9feHNzcnVVdzZFeWxRbnFlSmJkbDhQaEp4OGFNWmhIX3laMnhDWG44NDRKeW5nZ1JLQUk5RWVqcV9iVUl5cHZENnBfNTRRWWVla0dPQkxlTjliaDhqVG8zM1BrcXNOQW1wSDNlVDBPNjFJU3Q4bHZ5QU1wS1JyZkVjVXRBX2IzazVSNTNZb3Jyc2lnUDdYQXBKYTdPa21IRTBqZkZvRUJ6WkhTVGFOUWx2Sy04aDZ2aXM3UQ?hl=en-IN&gl=IN&ceid=IN%3Aen,"Jio Star website goes live ahead of Jio, Disney+ Hostar merger, ends Jio Hotstar domain discussion",2024-11-12T08:00:00Z,India TV News
JIO Merger,Google,2,./read/CBMiigJBVV95cUxQWEk5S0I0RFN5Y2RiQ3A5aFh5WkRMdi1hVi1zMFpFZ1dBODJSSVVhNnNQSEJqcnBOanBNX1pSV2FSU01ITTlZV3pjT2lybGwyNlZuQkhoOUVOVXlITVVOMUdEVHNPYjhLQTc0cEowb2J0YjA3djJzWkhyS3FwNmVZcXVLM3hBVUN2R1l2QWhJcTlQTzN0bEhQaGZZZjE5NDhZenE4RDJHWkw2Sm44ODgxeVVOTWZGZGthMkVTQnU5QzcwLWZSam91OHdZMWdUOUN0TGV6N08tNVdSenE1SW9Qb3IyUG94Rnc0cGZiVm9yblBnSXJkaXBDR3FKU1BmQkdFMFNxdVI4WS1XZ9IBjwJBVV95cUxQbzFjZ2VEZEtGckVCSXcxQURRdHEzQWdraXBCQzlqOTI1T1JUQmQ5SXprRXJla09hVWNzU282MFBxU0Z6b0IwMERwd0dTRlBLc2xOYWZtaGo3Q0hub3pvTEUxTnVRbzdpLWZJNDhMV1pXUFg3MXgtdC1pcGtIRkZzY3pnLTdyTHdRMnRUR3FXUWdfVU1rTTlYSmNCajF3bDNyTjFzdU1zQWZZWFl2SUFmcm5TYXI1UGFIdlFSaXZOUTlUd01vUzFiczJfdkc1T1RCN1N6THg0VWtpdnpua1dUTS1lU2hKT3RZZElUalRQdUVra0RvOW9LUXBrTW5zQU9ZeDJRc3B4TjdkUDRPNjNz?hl=en-IN&gl=IN&ceid=IN%3Aen,"Reliance, Disney finalise $8.5B merger of Indian assets; no clarity if JioCinema, Hotstar will merge into JioHotstar",2024-11-15T08:00:00Z,Hindustan Times
JIO Merger,Google,2,./read/CBMi8AFBVV95cUxNZVNOSUh5NUFGcmpNa05nSlFmckR4azJkbmV5S204ZDM0b3Fady14Q3B4WHA1ek1DRUJKekJZaEtiM3EtRVhYdHJ2VXplY2lvMnBuZnhWQm02STRsNnNxMGhyZ2R3RGwzdWxpWXdoWmtRbVpnc2M0RjdiRE9JbE1HaHB2MUV6UnctdzljRlVGa0VKZ3NpYV9xaXYxa3lTTm9OMDNZSDFybzVfcWxuUW9EdU5SbVphbzBRTThva1FGUzMyQjJHOVJvUFJncEhXVzBfa1hhd3VUeW81YzRQU1dTWmJhbmRYSE1DOHUtN2hwdlc?hl=en-IN&gl=IN&ceid=IN%3Aen,Reliance to retain Disney+ Hotstar as primary platform after JioCinema merger: Report,2024-10-23T07:00:00Z,Business Today
JIO Merger,Yahoo,1,https://r.search.yahoo.com/_ylt=AwrjJliqUqJnqeEGnW7QtDMD;_ylu=Y29sbwNncTEEcG9zAzEEdnRpZAMEc2VjA3Ny/RV=2/RE=1738720042/RO=10/RU=https%3a%2f%2fwww.yahoo.com%2fentertainment%2findia-jio-studios-chief-reveals-024500157.html%3ffr%3dsycsrp_catchall/RK=2/RS=2vpeeycacP28LtRDZT48bq.5qBw-,"India’s Jio Studios Chief Reveals Slate, Strategy: ‘We’ve Hit a Purple Patch,...",10 months ago · ,Variety ·  via Yahoo News
JIO Merger,Yahoo,1,https://r.search.yahoo.com/_ylt=AwrjJliqUqJnqeEGn27QtDMD;_ylu=Y29sbwNncTEEcG9zAzIEdnRpZAMEc2VjA3Ny/RV=2/RE=1738720042/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2freliance-spin-off-jio-financial-044345942.html%3ffr%3dsycsrp_catchall/RK=2/RS=uCxoxsHwnCk7TN2mmMdPzYmqmQI-,"Reliance's Jio Financial hits limit-down on debut, valued at $19 billion",1 year ago · ,Reuters ·  via Yahoo Finance
JIO Merger,Yahoo,1,https://r.search.yahoo.com/_ylt=AwrjJliqUqJnqeEGoW7QtDMD;_ylu=Y29sbwNncTEEcG9zAzMEdnRpZAMEc2VjA3Ny/RV=2/RE=1738720042/RO=10/RU=https%3a%2f%2fwww.yahoo.com%2fentertainment%2fdisney-mukesh-ambani-reliance-industries-112217301.html%3ffr%3dsycsrp_catchall/RK=2/RS=eAmIYRiTtl6P9WxJhbUl5WY1ysI-,Disney and Mukesh Ambani’s Reliance Industries Edge Closer to Massive India TV...,1 year ago · ,Variety ·  via Yahoo News
JIO Merger,Yahoo,1,https://r.search.yahoo.com/_ylt=AwrjJliqUqJnqeEGo27QtDMD;_ylu=Y29sbwNncTEEcG9zAzQEdnRpZAMEc2VjA3Ny/RV=2/RE=1738720042/RO=10/RU=https%3a%2f%2fwww.yahoo.com%2fentertainment%2f6-billion-ipl-cricket-series-133000163.html%3ffr%3dsycsrp_catchall/RK=2/RS=gfMd6.T711AfvY0GSDj8JF2g9Zg-,Will the $6 Billion IPL Cricket Series Mean Disney is Hit for Six in India?,2 years ago · ,Variety ·  via Yahoo News
JIO Merger,Yahoo,1,https://r.search.yahoo.com/_ylt=AwrjJliqUqJnqeEGpW7QtDMD;_ylu=Y29sbwNncTEEcG9zAzUEdnRpZAMEc2VjA3Ny/RV=2/RE=1738720042/RO=10/RU=https%3a%2f%2fwww.yahoo.com%2fentertainment%2fsony-zee-merger-turning-point-141430708.html%3ffr%3dsycsrp_catchall/RK=2/RS=1zulqGvUYeieoQM9CMjGNyXrkhc-,"Will the Sony-Zee Merger Be a Turning Point in Indian Media, or Another...",1 year ago · ,Variety ·  via Yahoo News
JIO Merger,Yahoo,1,https://r.search.yahoo.com/_ylt=AwrjJliqUqJnqeEGp27QtDMD;_ylu=Y29sbwNncTEEcG9zAzYEdnRpZAMEc2VjA3Ny/RV=2/RE=1738720042/RO=10/RU=https%3a%2f%2fwww.yahoo.com%2fentertainment%2fsony-calls-off-10-billion-063609541.html%3ffr%3dsycsrp_catchall/RK=2/RS=8qGnqX.SseLv65NWcKlhCqAkedU-,Sony Calls Off $10 Billion Merger With Indian TV Giant Zee Entertainment...,1 year ago · ,Variety ·  via Yahoo News
JIO Merger,Yahoo,1,https://r.search.yahoo.com/_ylt=AwrjJliqUqJnqeEGqW7QtDMD;_ylu=Y29sbwNncTEEcG9zAzcEdnRpZAMEc2VjA3Ny/RV=2/RE=1738720042/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2findias-vodafone-idea-misses-q4-145114735.html%3ffr%3dsycsrp_catchall/RK=2/RS=t5KSsQLitTOvXO1bCd.n6QSQrms-,India's Vodafone Idea misses Q4 revenue view as subscriber base narrows,9 months ago · ,Reuters ·  via Yahoo Finance
JIO Merger,Yahoo,1,https://r.search.yahoo.com/_ylt=AwrjJliqUqJnqeEGq27QtDMD;_ylu=Y29sbwNncTEEcG9zAzgEdnRpZAMEc2VjA3Ny/RV=2/RE=1738720042/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2findias-vodafone-idea-reports-lower-143418326.html%3ffr%3dsycsrp_catchall/RK=2/RS=Uy1roVjM1UR.d21SLZhqmWGnWOo-,India's Vodafone Idea reports lower-than-expected Q1 loss on reduced expenses,6 months ago · ,Reuters ·  via Yahoo Finance
JIO Merger,Yahoo,1,https://r.search.yahoo.com/_ylt=AwrjJliqUqJnqeEGrW7QtDMD;_ylu=Y29sbwNncTEEcG9zAzkEdnRpZAMEc2VjA3Ny/RV=2/RE=1738720042/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2fdisney-talks-mukesh-ambanis-reliance-090020066.html%3ffr%3dsycsrp_catchall/RK=2/RS=yP20kgryaDGkpZE0WSRdHKyA7d4-,Disney In Talks With Mukesh Ambani's Reliance For Mega Indian Media Merger,1 year ago · ,Benzinga ·  via Yahoo Finance
JIO Merger,Yahoo,1,https://r.search.yahoo.com/_ylt=AwrjJliqUqJnqeEGr27QtDMD;_ylu=Y29sbwNncTEEcG9zAzEwBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1738720042/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2fdisney-reliance-8-5-billion-154919851.html%3ffr%3dsycsrp_catchall/RK=2/RS=lBFbjOcsg2AVqG0SsUl1.vsqxLo-,Disney-Reliance $8.5 Billion Media Merger Faces Antitrust Scrutiny in India Over...,6 months ago · ,Variety ·  via Yahoo Finance
JIO Merger,Bing,1,https://www.thehindubusinessline.com/companies/ipl-2025-ad-rates-spike-25-30-following-jiostar-merger/article69142928.ece,IPL 2025 ad rates spike 25-30% following JioStar merger,9d,Unknown
JIO Merger,Bing,1,https://www.msn.com/en-in/money/markets/jio-financial-blackrock-expand-operations-with-new-broking-venture/ar-AA1xzgo5?ocid=BingNewsVerp,"Jio Financial, BlackRock expand operations with new broking venture",14d,Unknown
JIO Merger,Bing,1,https://www.ndtv.com/topic/reliance-jio,Reliance Jio,4d,NDTV4d
JIO Merger,Bing,1,https://www.thehindu.com/sci-tech/technology/ex-disney-hotstar-head-sajith-sivanandan-joins-jio-mobile-digital-services-as-president/article69126555.ece,Ex Disney+ Hotstar head Sajith Sivanandan joins Jio Mobile Digital Services as president,13d,Unknown
JIO Merger,Bing,1,https://www.indiatvnews.com/technology/news/jio-star-channel-bouquet-pricing-revealed-what-it-means-for-your-tv-bills-2025-01-05-969661,Jio Star channel bouquet pricing revealed: What it means for your TV bills,29d,India TV29d
JIO Merger,Bing,1,https://economictimes.indiatimes.com/jio-financial-services-ltd/stocks/companyid-14555.cms,Jio Financial Services Share Price,3d,Indiatimes3d
JIO Merger,Bing,1,https://www.cnbctv18.com/market/stocks/jio-financial-services-share-price/JFS/,Jio Financial Services Share Price Live Today,3d,cnbctv183d
JIO Merger,Bing,1,https://www.gizbot.com/telecom/features/jio-all-in-one-explained-heres-the-list-of-jio-all-in-one-plans-108103.html,Jio All-In-One Explained: Here's the List of Jio All-In-One Plans,24d,GIZBOT24d
JIO Merger,Bing,2,https://www.thehindu.com/sci-tech/technology/ex-disney-hotstar-head-sajith-sivanandan-joins-jio-mobile-digital-services-as-president/article69126555.ece,Ex Disney+ Hotstar head Sajith Sivanandan joins Jio Mobile Digital Services as president,13d,Unknown
JIO Merger,Bing,2,https://www.msn.com/en-in/money/news/top-leaders-in-india-s-rs-23-trillion-media-ranked-google-meta-and-jiostar-top-the-charts/ar-AA1xDNBj?ocid=BingNewsVerp,"Top leaders in India’s Rs 2.3 trillion media ranked: Google, Meta, and JioStar top the charts",13d,The Financial Express on MSN13d
JIO Merger,Bing,2,https://www.indiantelevision.com/iworld/telecom/ex-disney%2Bhostar-head--sanjith-sivanandan-hops-on-to-jio-platforms-250121,Ex-Disney+Hotstar head Sajith Sivanandan jumps on to Jio Platforms,13d,Indian Television Dot Com13d
JIO Merger,Bing,2,https://www.msn.com/en-in/sports/cricket/ipl-2025-10-sec-advertisement-rate-hiked-this-year-check-price-now/ar-AA1xVofw?ocid=BingNewsVerp,IPL 2025: 10-sec advertisement rate hiked THIS year; Check price NOW,8d,Newsable Asianet News on MSN8d
JIO Merger,Bing,2,https://www.msn.com/en-in/entertainment/hollywood/reliance-jio-star-files-broadcast-tariff-plans-at-18-higher-price-likely-new-pricing-channels-and-more/ar-AA1x29ur?ocid=BingNewsVerp,"Reliance Jio Star files broadcast tariff plans at 18% higher price: Likely new pricing, channels and more",29d,Hosted on MSN29d
JIO Merger,Bing,2,https://www.indiatvnews.com/technology/news/jio-introduces-two-new-voice-and-sms-only-prepaid-plans-starting-at-rs-448-onwards-details-2025-01-29-973617,Jio adds 2 new voice and SMS-only prepaid plans starting at Rs 448 onwards: Details,5d,India TV5d
JIO Merger,Bing,2,https://www.thehindu.com/data/jio-leads-in-12-telecom-circles-airtel-dominates-in-nine/article69146350.ece,"Jio leads in 12 telecom circles, Airtel dominates in nine",5d,The Hindu5d
JIO Merger,Bing,2,https://www.cnbctv18.com/market/stocks/jio-financial-services-share-price/JFS/,Jio Financial Services Share Price Live Today,5d,cnbctv185d
JIO Merger,Bing,2,https://www.indiatvnews.com/technology/news/jio-s-affordable-98-day-plan-provides-extended-entertainment-unlimited-calling-and-high-speed-internet-2025-01-21-972424,"Jio's affordable 98-day plan provides extended entertainment, unlimited calling, and high-speed internet",13d,India TV13d
JIO Merger,Bing,2,https://economictimes.indiatimes.com/industry/media/entertainment/jio-star-secures-media-rights-for-international-masters-league/articleshow/117701058.cms,Jio Star secures media rights for International Masters League,5d,Unknown
